,provider_id,provider_name,year,total_avg_payment,payment_rank
357,280111,COLUMBUS COMMUNITY HOSPITAL,2011,7476.622611318701,358
358,100062,MUNROE REGIONAL MEDICAL CENTER,2012,7475.609981194582,359
359,450042,PROVIDENCE HEALTH CENTER,2013,7473.573172277254,360
360,370235,ST JOHN BROKEN ARROW,2012,7469.940598571667,361
361,230193,MCLAREN LAPEER REGION,2013,7456.117969916074,362
362,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,2012,7453.0055482618545,363
363,150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,2011,7452.018888849815,364
364,450884,EAST TEXAS MEDICAL CENTER - GILMER,2012,7447.27186549,365
365,110168,REDMOND REGIONAL MEDICAL CENTER,2012,7447.149167665769,366
366,30088,BANNER BAYWOOD MEDICAL CENTER,2012,7444.0191017368425,367
367,160047,METHODIST JENNIE EDMUNDSON,2013,7438.529904722429,368
368,110168,REDMOND REGIONAL MEDICAL CENTER,2013,7437.238386650044,369
369,290006,BANNER CHURCHILL COMMUNITY HOSPITAL,2012,7426.375784787779,370
370,160028,ALEGENT HEALTH MERCY HOSPITAL,2012,7424.965393275832,371
371,390104,KANE COMMUNITY HOSPITAL,2013,7421.582510207651,372
372,110125,FAIRVIEW PARK HOSPITAL,2012,7410.404350064196,373
373,450042,PROVIDENCE HEALTH CENTER,2011,7406.7990653480965,374
374,30088,BANNER BAYWOOD MEDICAL CENTER,2011,7406.191606457223,375
375,100314,WEST KENDALL BAPTIST HOSPITAL,2012,7402.205345992857,376
376,280111,COLUMBUS COMMUNITY HOSPITAL,2012,7383.8316592081,377
377,110125,FAIRVIEW PARK HOSPITAL,2011,7378.507159869167,378
378,160047,JENNIE EDMUNDSON HOSPITAL,2012,7376.35338422985,379
379,460005,OGDEN REGIONAL MEDICAL CENTER,2013,7365.672276573,380
380,100023,CITRUS MEMORIAL HOSPITAL,2013,7324.388550369617,381
381,190004,THIBODAUX REGIONAL MEDICAL CENTER,2011,7304.461305502307,382
382,150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,2011,7297.104312350776,383
383,30122,BANNER GATEWAY MEDICAL CENTER,2013,7292.378509858485,384
384,390113,MEADVILLE MEDICAL CENTER,2011,7278.963193601851,385
385,450348,FALLS COMMUNITY HOSPITAL AND CLINIC,2012,7272.56842499,386
386,110168,REDMOND REGIONAL MEDICAL CENTER,2011,7251.449065724052,387
387,450080,TITUS REGIONAL MEDICAL CENTER,2011,7250.128894453536,388
388,100046,FLORIDA HOSPITAL ZEPHYRHILLS,2013,7248.868809520736,389
389,100230,MEMORIAL HOSPITAL PEMBROKE,2012,7242.338519135,390
390,100212,OCALA REGIONAL MEDICAL CENTER,2013,7226.8387824348065,391
391,450884,EAST TEXAS MEDICAL CENTER - GILMER,2013,7224.753709486667,392
392,100230,MEMORIAL HOSPITAL PEMBROKE,2013,7194.420943557499,393
393,280023,ST FRANCIS MEDICAL CENTER,2012,7182.012139689413,394
394,290006,BANNER CHURCHILL COMMUNITY HOSPITAL,2011,7175.234917928421,395
395,450348,FALLS COMMUNITY HOSPITAL AND CLINIC,2011,7171.303901023751,396
396,360150,SUMMA WESTERN RESERVE HOSPITAL,2011,7148.122155013036,397
397,100212,OCALA REGIONAL MEDICAL CENTER,2012,7138.376706891715,398
398,290032,NORTHERN NEVADA MEDICAL CENTER,2013,7138.113759341175,399
399,370018,JANE PHILLIPS MEDICAL CENTER,2011,7133.574007604431,400
400,110135,TAYLOR REGIONAL HOSPITAL,2012,7110.855049754616,401
401,330316,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,2013,7102.125013294118,402
402,110125,FAIRVIEW PARK HOSPITAL,2013,7072.645922576446,403
403,100046,FLORIDA HOSPITAL ZEPHYRHILLS,2012,7066.507548175767,404
404,390043,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,2013,7064.428157070896,405
405,100289,CLEVELAND CLINIC HOSPITAL,2011,7062.095553719002,406
406,100069,FLORIDA HOSPITAL CARROLLWOOD,2013,7059.304651901136,407
407,390043,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,2012,7051.973841529999,408
408,450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,2013,7048.160505848571,409
409,370034,MCALESTER REGIONAL HEALTH CENTER,2013,7047.648949000947,410
410,280023,ST FRANCIS MEDICAL CENTER,2011,7040.644646298036,411
411,100211,BAYFRONT HEALTH DADE CITY,2013,7026.213549092667,412
412,450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,2013,6983.977740134848,413
413,450042,PROVIDENCE HEALTH CENTER,2012,6976.224632994075,414
414,150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,2012,6969.389062499579,415
415,370202,HILLCREST HOSPITAL SOUTH,2013,6957.894455791091,416
416,110150,OCONEE REGIONAL MEDICAL CENTER,2011,6955.502523627241,417
417,230193,LAPEER REGIONAL MEDICAL CENTER,2011,6950.998520821481,418
418,450475,ETMC HENDERSON,2012,6948.528740995001,419
419,370025,MUSKOGEE REGIONAL MEDICAL CENTER,2011,6939.952632773279,420
420,110190,FLINT RIVER HOSPITAL,2012,6933.8250416525,421
421,100046,FLORIDA HOSPITAL ZEPHYRHILLS,2011,6928.381946731905,422
422,100212,OCALA REGIONAL MEDICAL CENTER,2011,6922.917887451858,423
423,450348,FALLS COMMUNITY HOSPITAL AND CLINIC,2013,6921.881725602121,424
424,290032,NORTHERN NEVADA MEDICAL CENTER,2011,6916.698585935276,425
425,110002,UPSON REGIONAL MEDICAL CENTER,2013,6911.818569230368,426
426,150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,2013,6890.609015036308,427
427,450080,TITUS REGIONAL MEDICAL CENTER,2012,6887.224922159091,428
428,110135,TAYLOR REGIONAL HOSPITAL,2013,6881.033270997334,429
429,100023,CITRUS MEMORIAL HOSPITAL,2011,6866.793695899703,430
430,100023,CITRUS MEMORIAL HOSPITAL,2012,6856.854273078235,431
431,370025,"EASTAR HEALTH SYSTEM, MAIN CAMPUS",2012,6855.667625986571,432
432,100285,MEMORIAL HOSPITAL MIRAMAR,2013,6853.768410064166,433
433,170145,COFFEYVILLE REGIONAL MEDICAL CENTER,2013,6847.948334316923,434
434,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,2013,6829.68747909419,435
435,370169,EPIC MEDICAL CENTER,2013,6817.1100910000005,436
436,450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,2012,6810.666398837511,437
437,370034,MCALESTER REGIONAL HEALTH CENTER,2011,6810.290182736196,438
438,370089,TAHLEQUAH CITY HOSPITAL,2012,6804.962448519524,439
439,360019,SUMMA HEALTH SYSTEM BARBERTON HOSPITAL,2012,6784.130165951667,440
440,390146,WARREN GENERAL HOSPITAL,2013,6770.174271585,441
441,230193,MCLAREN LAPEER REGION,2012,6758.164621999999,442
442,100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,2011,6746.908319773698,443
443,110023,GORDON HOSPITAL,2012,6746.502483773277,444
444,390104,KANE COMMUNITY HOSPITAL,2012,6733.381261887778,445
445,390198,MILLCREEK COMMUNITY HOSPITAL,2012,6729.907324804999,446
446,390233,HANOVER HOSPITAL,2013,6700.762917070188,447
447,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,2011,6698.285529225384,448
448,450747,PALESTINE REGIONAL MEDICAL CENTER,2013,6697.00729365,449
449,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,2012,6672.655259938125,450
450,130014,WEST VALLEY MEDICAL CENTER,2012,6652.604844303125,451
451,450400,PARKVIEW REGIONAL HOSPITAL,2013,6644.288338097692,452
452,390113,MEADVILLE MEDICAL CENTER,2012,6642.366917546786,453
453,370015,INTEGRIS MAYES COUNTY MEDICAL CENTER,2013,6595.389326872309,454
454,190004,THIBODAUX REGIONAL MEDICAL CENTER,2012,6587.469782915698,455
455,390101,MEMORIAL HOSPITAL,2013,6586.655556951562,456
456,370089,TAHLEQUAH CITY HOSPITAL,2013,6583.102673724307,457
457,100069,FLORIDA HOSPITAL CARROLLWOOD,2012,6582.813705712121,458
458,190014,TECHE REGIONAL MEDICAL CENTER,2012,6571.166991377679,459
459,190004,THIBODAUX REGIONAL MEDICAL CENTER,2013,6565.766124211403,460
460,380052,"ST ALPHONSUS MEDICAL CENTER - ONTARIO, INC",2012,6563.0085849692105,461
461,280130,ALEGENT HEALTH LAKESIDE HOSPITAL,2011,6541.235197605385,462
462,390146,WARREN GENERAL HOSPITAL,2011,6540.76055457819,463
463,100285,MEMORIAL HOSPITAL MIRAMAR,2011,6527.99658788,464
464,110002,UPSON REGIONAL MEDICAL CENTER,2012,6525.879496266875,465
465,280077,FREMONT AREA MEDICAL CENTER,2013,6517.658595643629,466
466,110150,OCONEE REGIONAL MEDICAL CENTER,2013,6515.126071598694,467
467,100069,FLORIDA HOSPITAL CARROLLWOOD,2011,6505.254275932657,468
468,130014,WEST VALLEY MEDICAL CENTER,2011,6503.577114668638,469
469,460005,OGDEN REGIONAL MEDICAL CENTER,2012,6503.288855421875,470
470,370089,TAHLEQUAH CITY HOSPITAL,2011,6498.462303802808,471
471,450475,ETMC HENDERSON,2013,6496.4680784600005,472
472,390146,WARREN GENERAL HOSPITAL,2012,6488.345512935726,473
473,110190,FLINT RIVER HOSPITAL,2013,6481.130631247501,474
474,360019,SUMMA HEALTH SYSTEM BARBERTON HOSPITAL,2013,6475.976263912631,475
475,380052,"ST ALPHONSUS MEDICAL CENTER - ONTARIO, INC",2011,6429.766399723187,476
476,280130,ALEGENT HEALTH LAKESIDE HOSPITAL,2012,6420.285260934083,477
477,370049,STILLWATER MEDICAL CENTER,2011,6381.9736193928575,478
478,160047,JENNIE EDMUNDSON HOSPITAL,2011,6364.855675769028,479
479,390104,KANE COMMUNITY HOSPITAL,2011,6350.2481773361105,480
480,110002,UPSON REGIONAL MEDICAL CENTER,2011,6349.700199224817,481
481,190014,TECHE REGIONAL MEDICAL CENTER,2011,6332.958635178036,482
482,290006,BANNER CHURCHILL COMMUNITY HOSPITAL,2013,6326.037184995752,483
483,110023,GORDON HOSPITAL,2011,6323.248475188125,484
484,100259,SOUTH BAY HOSPITAL,2011,6303.716625762121,485
485,280130,ALEGENT CREIGHTON HEALTH LAKESIDE HOSPITAL,2013,6300.2737607810395,486
486,450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,2013,6296.065792365614,487
487,110023,GORDON HOSPITAL,2013,6292.972268244999,488
488,110092,DODGE COUNTY HOSPITAL,2011,6288.892614060476,489
489,110150,OCONEE REGIONAL MEDICAL CENTER,2012,6274.6551487021425,490
490,370034,MCALESTER REGIONAL HEALTH CENTER,2012,6271.3637188942985,491
491,450052,GOODALL WITCHER HOSPITAL,2012,6266.694250124286,492
492,100206,MEMORIAL HOSPITAL OF TAMPA,2013,6259.308221294506,493
493,330239,WOMAN'S CHRISTIAN ASSOCIATION,2013,6239.988265529081,494
494,110104,CRISP REGIONAL HOSPITAL,2013,6236.313245491558,495
495,290032,NORTHERN NEVADA MEDICAL CENTER,2012,6228.741717782747,496
496,390118,BRADFORD REGIONAL MEDICAL CENTER,2012,6213.714061197352,497
497,330277,CORNING HOSPITAL,2013,6209.337819879401,498
498,460041,DAVIS HOSPITAL AND MEDICAL CENTER,2012,6207.172530383125,499
499,30130,BANNER IRONWOOD MEDICAL CENTER,2012,6204.005918366666,500
500,100255,TOWN & COUNTRY HOSPITAL,2011,6182.200375658888,501
501,110092,DODGE COUNTY HOSPITAL,2012,6169.2524382,502
502,280132,BELLEVUE MEDICAL CENTER,2012,6156.695402077858,503
503,370015,INTEGRIS MAYES COUNTY MEDICAL CENTER,2011,6128.022198402272,504
504,110092,DODGE COUNTY HOSPITAL,2013,6120.917797063749,505
505,360078,ROBINSON MEMORIAL HOSPITAL,2012,6102.856387248421,506
506,390236,"MEMORIAL HOSPITAL, INC  TOWANDA",2013,6099.0890653416345,507
507,390198,MILLCREEK COMMUNITY HOSPITAL,2011,6073.775284042857,508
508,190014,TECHE REGIONAL MEDICAL CENTER,2013,6069.889192144726,509
509,450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,2011,6057.597320555556,510
510,110201,COLISEUM NORTHSIDE HOSPITAL,2011,6054.653323740385,511
511,390178,UPMC HORIZON,2012,6009.790573625838,512
512,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,2013,6003.135630898546,513
513,170145,COFFEYVILLE REGIONAL MEDICAL CENTER,2012,5985.449797625714,514
514,460041,DAVIS HOSPITAL AND MEDICAL CENTER,2013,5978.717078625626,515
515,100259,SOUTH BAY HOSPITAL,2013,5970.086556227362,516
516,450400,PARKVIEW REGIONAL HOSPITAL,2012,5968.978902645238,517
517,330239,WOMAN'S CHRISTIAN ASSOCIATION,2011,5966.189246938903,518
518,100259,SOUTH BAY HOSPITAL,2012,5955.039804639375,519
519,450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,2012,5933.1438353583335,520
520,110153,PERRY HOSPITAL,2012,5927.48247839875,521
521,450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,2013,5925.517432180477,522
522,390236,"MEMORIAL HOSPITAL, INC  TOWANDA",2011,5905.161864785713,523
523,390236,"MEMORIAL HOSPITAL, INC  TOWANDA",2012,5885.679775478333,524
524,100255,TOWN & COUNTRY HOSPITAL,2013,5884.177575884555,525
525,110135,TAYLOR REGIONAL HOSPITAL,2011,5879.501221709166,526
526,360078,ROBINSON MEMORIAL HOSPITAL,2013,5855.965367806274,527
527,280077,FREMONT AREA MEDICAL CENTER,2011,5848.776354733368,528
528,450747,PALESTINE REGIONAL MEDICAL CENTER,2012,5847.382396202667,529
529,390118,BRADFORD REGIONAL MEDICAL CENTER,2013,5826.56369372445,530
530,370178,MEMORIAL HOSPITAL OF STILWELL,2012,5824.821455615001,531
531,450400,PARKVIEW REGIONAL HOSPITAL,2011,5815.289439290756,532
532,110153,PERRY HOSPITAL,2013,5814.460324339192,533
533,390118,BRADFORD REGIONAL MEDICAL CENTER,2011,5807.710774093125,534
534,150166,PINNACLE HOSPITAL,2013,5793.7519697928565,535
535,450052,GOODALL WITCHER HOSPITAL,2011,5791.30645031,536
536,370015,INTEGRIS MAYES COUNTY MEDICAL CENTER,2012,5784.0554854599995,537
537,330277,CORNING HOSPITAL,2012,5761.035072835952,538
538,100255,TOWN & COUNTRY HOSPITAL,2012,5727.513586356999,539
539,110153,PERRY HOSPITAL,2011,5717.582858652818,540
540,280077,FREMONT AREA MEDICAL CENTER,2012,5708.254129622257,541
541,370039,HILLCREST HOSPITAL CLAREMORE,2012,5706.101926856825,542
542,360078,ROBINSON MEMORIAL HOSPITAL,2011,5704.9401353859275,543
543,370049,STILLWATER MEDICAL CENTER,2013,5704.540271461834,544
544,290002,SOUTH LYON MEDICAL CENTER,2012,5673.530918616667,545
545,110201,COLISEUM NORTHSIDE HOSPITAL,2013,5658.639701947777,546
546,10022,CHEROKEE MEDICAL CENTER,2013,5656.726996457639,547
547,370232,MUSKOGEE COMMUNITY HOSPITAL,2012,5653.537327338485,548
548,330277,CORNING HOSPITAL,2011,5653.424091992598,549
549,370065,CRAIG GENERAL HOSPITAL,2013,5649.729672398012,550
550,290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,2013,5594.654304054976,551
551,370039,HILLCREST HOSPITAL CLAREMORE,2013,5586.690916583,552
552,360195,SUMMA WADSWORTH-RITTMAN HOSPITAL,2013,5583.11574807616,553
553,330239,WOMAN'S CHRISTIAN ASSOCIATION,2012,5580.425373186096,554
554,390091,UPMC NORTHWEST,2013,5576.136502988132,555
555,370228,"BAILEY MEDICAL CENTER, L L C",2013,5572.1542493725,556
556,110104,CRISP REGIONAL HOSPITAL,2012,5559.884203213296,557
557,110104,CRISP REGIONAL HOSPITAL,2011,5557.839552766395,558
558,370218,SAINT FRANCIS HOSPITAL SOUTH,2011,5544.288212611111,559
559,370049,STILLWATER MEDICAL CENTER,2012,5539.594599695883,560
560,370166,WAGONER COMMUNITY HOSPITAL,2011,5529.3976480833335,561
561,170145,COFFEYVILLE REGIONAL MEDICAL CENTER,2011,5516.006200828333,562
562,290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,2012,5508.172349274286,563
563,450192,HILL REGIONAL HOSPITAL,2012,5501.896873785724,564
564,370039,CLAREMORE REGIONAL HOSPITAL,2011,5450.960023988031,565
565,280105,ALEGENT CREIGHTON HEALTH MIDLANDS HOSPITAL,2013,5441.4208910199995,566
566,450754,HAMILTON GENERAL HOSPITAL,2013,5431.702383467549,567
567,100206,MEMORIAL HOSPITAL OF TAMPA,2011,5431.575863188562,568
568,360150,SUMMA WESTERN RESERVE HOSPITAL,2012,5413.719555686307,569
569,450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON,2012,5411.040879839111,570
570,370065,CRAIG GENERAL HOSPITAL,2012,5389.855697040834,571
571,370099,HILLCREST HOSPITAL CUSHING,2012,5373.9553473120095,572
572,370218,SAINT FRANCIS HOSPITAL SOUTH,2013,5338.1781005531875,573
573,390198,MILLCREEK COMMUNITY HOSPITAL,2013,5337.682299694123,574
574,360150,SUMMA WESTERN RESERVE HOSPITAL,2013,5326.270654170953,575
575,390178,UPMC HORIZON,2011,5315.091062371708,576
576,450192,HILL REGIONAL HOSPITAL,2013,5309.349427913333,577
577,100211,PASCO REGIONAL MEDICAL CENTER,2012,5304.458347717729,578
578,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,2011,5288.66821977619,579
579,370228,"BAILEY MEDICAL CENTER, L L C",2012,5287.271449809583,580
580,280105,ALEGENT HEALTH MIDLANDS HOSPITAL,2012,5275.711452886111,581
581,100206,MEMORIAL HOSPITAL OF TAMPA,2012,5268.129866797858,582
582,380056,SANTIAM MEMORIAL HOSPITAL,2012,5267.8331268,583
583,370099,CUSHING REGIONAL HOSPITAL,2011,5264.669330259903,584
584,390091,UPMC NORTHWEST,2011,5263.502436986631,585
585,110073,DORMINY MEDICAL CENTER,2011,5251.618885428654,586
586,390091,UPMC NORTHWEST,2012,5243.125948446366,587
587,370166,WAGONER COMMUNITY HOSPITAL,2013,5237.14684906875,588
588,10022,CHEROKEE MEDICAL CENTER,2011,5212.647541827143,589
589,370099,HILLCREST HOSPITAL CUSHING,2013,5206.272406023743,590
590,390178,UPMC HORIZON,2013,5184.919687202757,591
591,370057,OKMULGEE MEMORIAL HOSPITAL,2011,5175.1400809285715,592
592,390154,PENN HIGHLANDS ELK,2013,5160.8873259932725,593
593,10022,CHEROKEE MEDICAL CENTER,2012,5141.349653276826,594
594,290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,2011,5136.113608952382,595
595,370178,MEMORIAL HOSPITAL OF STILWELL,2011,5111.293907689999,596
596,100211,PASCO REGIONAL MEDICAL CENTER,2011,5077.624989211247,597
597,450580,EAST TEXAS MEDICAL CENTER CROCKETT,2013,5020.22806297875,598
598,280105,ALEGENT HEALTH MIDLANDS HOSPITAL,2011,4992.848738677984,599
599,450580,EAST TEXAS MEDICAL CENTER CROCKETT,2012,4967.99185795875,600
600,150166,PINNACLE HOSPITAL,2012,4945.438217037857,601
601,390154,ELK REGIONAL HEALTH CENTER,2012,4939.434432667777,602
602,360195,SUMMA WADSWORTH-RITTMAN HOSPITAL,2012,4938.7908007191845,603
603,30120,GILBERT HOSPITAL,2013,4910.484204866667,604
604,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,2012,4903.796686577,605
605,450754,HAMILTON GENERAL HOSPITAL,2012,4888.004445740909,606
606,370065,CRAIG GENERAL HOSPITAL,2011,4874.550288825,607
607,390192,TYLER MEMORIAL HOSPITAL,2011,4855.844053161274,608
608,30120,GILBERT HOSPITAL,2011,4837.472568325,609
609,370166,WAGONER COMMUNITY HOSPITAL,2012,4815.0486842,610
610,110073,DORMINY MEDICAL CENTER,2012,4812.931878298664,611
611,360195,SUMMA WADSWORTH-RITTMAN HOSPITAL,2011,4776.447470053333,612
612,450754,HAMILTON GENERAL HOSPITAL,2011,4767.1464581608425,613
613,370057,OKMULGEE MEMORIAL HOSPITAL,2012,4754.905179013333,614
614,450270,LAKE WHITNEY MEDICAL CENTER,2012,4748.4034741666665,615
615,390154,ELK REGIONAL HEALTH CENTER,2011,4706.0620044989155,616
616,370041,BRISTOW MEDICAL CENTER,2011,4687.112413135714,617
617,110073,DORMINY MEDICAL CENTER,2013,4674.702426497143,618
618,450192,HILL REGIONAL HOSPITAL,2011,4671.704639232063,619
619,370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,2013,4622.715042901111,620
620,390192,TYLER MEMORIAL HOSPITAL,2012,4618.438072726388,621
621,370218,SAINT FRANCIS HOSPITAL SOUTH,2012,4611.281911263064,622
622,450283,COZBY-GERMANY HOSPITAL,2012,4591.9864942,623
623,370183,HENRYETTA MEDICAL CENTER,2011,4539.891130091666,624
624,370183,HILLCREST HOSPITAL HENRYETTA,2012,4492.6829515555555,625
625,390192,TYLER MEMORIAL HOSPITAL,2013,4481.980350976818,626
626,370041,BRISTOW MEDICAL CENTER,2012,4444.564892280769,627
627,460039,BEAR RIVER VALLEY HOSPITAL,2012,4394.6910102325,628
628,370183,HILLCREST HOSPITAL HENRYETTA,2013,4383.5654581266235,629
629,370227,ST JOHN OWASSO,2013,4314.339874966923,630
630,30120,GILBERT HOSPITAL,2012,4292.5118333425,631
631,370041,BRISTOW MEDICAL CENTER,2013,4126.961121292143,632
632,370227,ST JOHN OWASSO,2011,4113.643531201,633
633,370228,"BAILEY MEDICAL CENTER, L L C",2011,4084.216697324583,634
634,370227,ST JOHN OWASSO,2012,4055.182239718096,635
635,450270,LAKE WHITNEY MEDICAL CENTER,2011,3965.3337176363634,636
636,110130,IRWIN COUNTY HOSPITAL,2013,3534.136935917778,637
637,110130,IRWIN COUNTY HOSPITAL,2012,2939.00958008,638
638,390324,PHYSICIAN'S CARE SURGICAL HOSPITAL,2012,1552.002857,639
639,50714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2011,960.5956322,640
640,670061,SOUTH TEXAS SURGICAL HOSPITAL,2012,911.9640547,641
641,670061,SOUTH TEXAS SURGICAL HOSPITAL,2013,867.31321145,642
642,50714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2013,752.5997297,643
643,50714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2012,726.9045082,644
644,50754,MENLO PARK SURGICAL HOSPITAL,2013,719.3348994,645
645,670061,SOUTH TEXAS SURGICAL HOSPITAL,2011,712.3964801000001,646
646,670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,2013,672.5597561,647
647,330045,HUNTINGTON HOSPITAL,2012,644.2064821211111,648
648,240069,OWATONNA HOSPITAL,2011,629.0852894725,649
649,50697,PATIENTS' HOSPITAL OF REDDING,2013,626.5878373,650
650,370201,SURGICAL HOSPITAL OF OKLAHOMA,2013,617.2157797499999,651
651,190267,FAIRWAY MEDICAL CENTER,2013,612.51982145,652
652,370201,SURGICAL HOSPITAL OF OKLAHOMA,2012,611.0041774,653
653,50749,THOUSAND OAKS SURGICAL HOSP A CAMPUS OF LOS ROBLES,2012,601.283125,654
654,370201,SURGICAL HOSPITAL OF OKLAHOMA,2011,600.1499837,655
655,450886,SOUTHWEST SURGICAL HOSPITAL,2012,590.7764881,656
656,190267,FAIRWAY MEDICAL CENTER,2012,588.4442173,657
657,450875,QUAIL CREEK SURGICAL HOSPITAL,2012,587.8894991,658
658,50205,EAST VALLEY HOSPITAL MEDICAL CENTER,2011,585.83,659
659,340148,MEDICAL PARK HOSPITAL,2012,585.2960823999999,660
660,450875,QUAIL CREEK SURGICAL HOSPITAL,2011,582.23896928,661
661,190267,FAIRWAY MEDICAL CENTER,2011,578.30672005,662
662,50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,2011,576.4054862400001,663
663,50708,FRESNO SURGICAL HOSPITAL,2013,550.390073,664
664,450894,PINE CREEK MEDICAL CENTER LLP,2013,521.8990476,665
665,670046,USMD HOSPITAL  AT FORT WORTH LP,2013,515.3706667,666
666,670008,HOUSTON PHYSICIANS' HOSPITAL,2012,514.7908670749999,667
667,130066,NORTHWEST SPECIALTY HOSPITAL,2011,512.8977546666666,668
668,330045,HUNTINGTON HOSPITAL,2013,510.58247092,669
669,360355,"OHIO VALLEY MEDICAL CENTER, LLC",2012,509.2697172,670
670,450875,QUAIL CREEK SURGICAL HOSPITAL,2013,509.20011266,671
671,450774,TOPS SURGICAL SPECIALTY HOSPITAL,2011,508.1253177,672
672,670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,2012,507.7431734,673
673,450825,CORNERSTONE REGIONAL HOSPITAL,2013,507.5663636,674
674,450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,2013,501.4619713,675
675,670029,FIRST SURGICAL HOSPITAL,2012,501.3046154,676
676,340049,NORTH CAROLINA SPECIALTY HOSPITAL,2012,497.6958674,677
677,450683,RENAISSANCE HOSPITAL TERRELL,2011,492.3541667,678
678,380090,BAY AREA HOSPITAL,2011,491.9210101190909,679
679,50111,TEMPLE COMMUNITY HOSPITAL,2011,491.4066666666667,680
680,50744,WESTERN MEDICAL CENTER HOSP ANAHEIM,2011,491.4066666666667,680
681,190297,DOCTORS HOSPITAL AT DEER CREEK LLC,2013,490.8235593,682
682,50724,BAKERSFIELD HEART HOSPITAL,2013,489.09454741999997,683
